Year,Circuit,Type of Action,Pending at Start,Filed,Total Caseload,Terminated,Pending at End
2000,First Circuit,Law Violation,1471.0,1987.0,3458.0,2088.0,1370.0
2000,First Circuit,Traffic,40.0,42.0,82.0,54.0,28.0
2000,First Circuit,Status Offense,837.0,2999.0,3836.0,2963.0,873.0
2000,First Circuit,Abuse and Neglect,122.0,1094.0,1216.0,1110.0,106.0
2000,First Circuit,Other Childrenâ€™s Referral,44.0,316.0,360.0,297.0,63.0
2000,First Circuit,Supplemental Proceedings,6599.0,10437.0,17036.0,10331.0,6705.0
2000,First Circuit,"Order to Show Cause, Matrimonial",2002.0,1.0,2003.0,2003.0,0.0
2000,First Circuit,"Order to Show Cause, Matrimonial, Concurrent",1738.0,82.0,1820.0,1820.0,0.0
2000,First Circuit,"Order to Show Cause, UIFS",255.0,0.0,255.0,255.0,0.0
2000,First Circuit,"Order to Show Cause, Parental",245.0,0.0,245.0,245.0,0.0
2000,First Circuit,Motion,5.0,0.0,5.0,5.0,0.0
2000,First Circuit,Childrenâ€™s Supplemental Proceeding,2169.0,10354.0,12523.0,10331.0,2192.0
2000,First Circuit,Other Supplemental Proceeding,185.0,0.0,185.0,185.0,0.0
2000,First Circuit,Children on Status,3103.0,2546.0,5649.0,2377.0,3272.0
2000,First Circuit,Probation,748.0,406.0,1154.0,368.0,786.0
2000,First Circuit,Protective Supervision,272.0,176.0,448.0,160.0,288.0
2000,First Circuit,Legal Custody,0.0,0.0,0.0,0.0,0.0
2000,First Circuit,Family Supervision,501.0,678.0,1179.0,679.0,500.0
2000,First Circuit,Foster Custody,988.0,868.0,1856.0,799.0,1057.0
2000,First Circuit,Permanent Custody,594.0,418.0,1012.0,371.0,641.0
2000,First Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2000,Second Circuit,TOTAL CASES,5759.0,7442.0,13201.0,7365.0,5836.0
2000,Second Circuit,Primary Proceedings and Referrals,4115.0,5147.0,9262.0,5132.0,4130.0
2000,Second Circuit,Marital Actions and Proceedings,804.0,609.0,1413.0,733.0,680.0
2000,Second Circuit,Divorce,779.0,606.0,1385.0,724.0,661.0
2000,Second Circuit,Annulment,5.0,1.0,6.0,3.0,3.0
2000,Second Circuit,Separation,20.0,2.0,22.0,6.0,16.0
2000,Second Circuit,Uniform Interstate Family Support,454.0,66.0,520.0,39.0,481.0
2000,Second Circuit,Adoption Proceedings,30.0,76.0,106.0,75.0,31.0
2000,Second Circuit,Parental Proceedings,507.0,325.0,832.0,643.0,189.0
2000,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),11.0,525.0,536.0,526.0,10.0
2000,Second Circuit,Miscellaneous Proceedings,1044.0,256.0,1300.0,369.0,931.0
2000,Second Circuit,Termination of Parental Rights,11.0,2.0,13.0,2.0,11.0
2000,Second Circuit,Hospital Admission,125.0,74.0,199.0,144.0,55.0
2000,Second Circuit,Habeas Corpus,5.0,0.0,5.0,0.0,5.0
2000,Second Circuit,Civil,212.0,83.0,295.0,139.0,156.0
2000,Second Circuit,Guardianship of the Person,683.0,97.0,780.0,84.0,696.0
2000,Second Circuit,Other Miscellaneous Proceedings,8.0,0.0,8.0,0.0,8.0
2000,Second Circuit,Criminal Actions,530.0,951.0,1481.0,830.0,651.0
2000,Second Circuit,Childrenâ€™s Referrals,735.0,2339.0,3074.0,1917.0,1157.0
2000,Second Circuit,Law Violation,510.0,1364.0,1874.0,1046.0,828.0
2000,Second Circuit,Traffic,8.0,140.0,148.0,61.0,87.0
2000,Second Circuit,Status Offense,153.0,633.0,786.0,613.0,173.0
2000,Second Circuit,Abuse and Neglect,39.0,112.0,151.0,103.0,48.0
2000,Second Circuit,Other Childrenâ€™s Referral,25.0,90.0,115.0,94.0,21.0
2000,Second Circuit,Supplemental Proceedings,1644.0,2295.0,3939.0,2233.0,1706.0
2000,Second Circuit,"Order to Show Cause, Matrimonial",422.0,225.0,647.0,206.0,441.0
2000,Second Circuit,"Order to Show Cause, Matrimonial, Concurrent",105.0,100.0,205.0,111.0,94.0
2000,Second Circuit,"Order to Show Cause, UIFS",86.0,22.0,108.0,49.0,59.0
2000,Second Circuit,"Order to Show Cause, Parental",356.0,130.0,486.0,102.0,384.0
2000,Second Circuit,Motion,26.0,4.0,30.0,3.0,27.0
2000,Second Circuit,Childrenâ€™s Supplemental Proceeding,295.0,1615.0,1910.0,1610.0,300.0
2000,Second Circuit,Other Supplemental Proceeding,354.0,199.0,553.0,187.0,366.0
2000,Second Circuit,Children on Status*,323.0,268.0,591.0,258.0,333.0
2000,Second Circuit,Probation,103.0,74.0,177.0,71.0,34.0
2000,Second Circuit,Protective Supervision,13.0,32.0,45.0,11.0,34.0
2000,Second Circuit,Legal Custody,1.0,0.0,1.0,0.0,1.0
2000,Second Circuit,Family Supervision,91.0,63.0,154.0,96.0,58.0
2000,Second Circuit,Foster Custody,50.0,81.0,131.0,53.0,78.0
2000,Second Circuit,Permanent Custody,65.0,18.0,83.0,26.0,57.0
2000,Second Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2000,Third Circuit,Category,,,,,
2000,Third Circuit,TOTAL CASES,7191.0,11351.0,18542.0,10760.0,7782.0
2000,Third Circuit,Primary Proceedings and Referrals,4866.0,5865.0,10731.0,5518.0,5213.0
2000,Third Circuit,Marital Actions and Proceedings,728.0,563.0,1291.0,662.0,629.0
2000,Third Circuit,Divorce,713.0,559.0,1272.0,659.0,613.0
2000,Third Circuit,Annulment,7.0,1.0,8.0,1.0,7.0
2000,Third Circuit,Separation,8.0,3.0,11.0,2.0,9.0
2000,Third Circuit,Uniform Interstate Family Support,195.0,105.0,300.0,125.0,175.0
2000,Third Circuit,Adoption Proceedings,81.0,79.0,160.0,82.0,78.0
2000,Third Circuit,Parental Proceedings,433.0,463.0,896.0,396.0,500.0
2000,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),52.0,833.0,885.0,790.0,95.0
2000,Third Circuit,Miscellaneous Proceedings,1008.0,159.0,1167.0,99.0,1068.0
2000,Third Circuit,Termination of Parental Rights,34.0,0.0,34.0,34.0,0.0
2000,Third Circuit,Hospital Admission,24.0,36.0,60.0,29.0,31.0
2000,Third Circuit,Habeas Corpus,3.0,0.0,3.0,3.0,0.0
2000,Third Circuit,Civil,157.0,18.0,175.0,8.0,167.0
2000,Third Circuit,Guardianship of the Person,712.0,92.0,804.0,47.0,757.0
2000,Third Circuit,Other Miscellaneous Proceedings,78.0,13.0,91.0,15.0,76.0
2000,Third Circuit,Criminal Actions,767.0,737.0,1504.0,621.0,883.0
2000,Third Circuit,Childrenâ€™s Referrals,1602.0,2926.0,4528.0,2743.0,1785.0
2000,Third Circuit,Law Violation,906.0,1419.0,2325.0,1341.0,984.0
2000,Third Circuit,Traffic,98.0,207.0,305.0,161.0,144.0
2000,Third Circuit,Status Offense,343.0,759.0,1102.0,691.0,411.0
2000,Third Circuit,Abuse and Neglect,232.0,506.0,738.0,520.0,218.0
2000,Third Circuit,Other Childrenâ€™s Referral,23.0,35.0,58.0,30.0,28.0
2000,Third Circuit,Supplemental Proceedings,2325.0,5486.0,7811.0,5242.0,2569.0
2000,Third Circuit,"Order to Show Cause, Matrimonial",539.0,280.0,819.0,266.0,553.0
2000,Third Circuit,"Order to Show Cause, Matrimonial, Concurrent",11.0,3.0,14.0,6.0,8.0
2000,Third Circuit,"Order to Show Cause, UIFS",55.0,7.0,62.0,10.0,52.0
2000,Third Circuit,"Order to Show Cause, Parental",205.0,82.0,287.0,61.0,226.0
2000,Third Circuit,Motion,905.0,403.0,1308.0,352.0,956.0
2000,Third Circuit,Childrenâ€™s Supplemental Proceeding,302.0,4672.0,4974.0,4514.0,460.0
2000,Third Circuit,Other Supplemental Proceeding,308.0,39.0,347.0,33.0,314.0
2000,Third Circuit,Children on Status*,1270.0,807.0,2077.0,685.0,1392.0
2000,Third Circuit,Probation,217.0,141.0,358.0,136.0,222.0
2000,Third Circuit,Protective Supervision,231.0,138.0,369.0,85.0,284.0
2000,Third Circuit,Legal Custody,1.0,0.0,1.0,0.0,1.0
2000,Third Circuit,Family Supervision,245.0,230.0,475.0,191.0,284.0
2000,Third Circuit,Foster Custody,329.0,218.0,547.0,219.0,328.0
2000,Third Circuit,Permanent Custody,237.0,80.0,317.0,52.0,265.0
2000,Third Circuit,Other Status,11.0,0.0,11.0,2.0,9.0
2000,Fifth Circuit,Category,,,,,
2000,Fifth Circuit,TOTAL CASES,2910.0,3562.0,6472.0,3277.0,3195.0
2000,Fifth Circuit,Primary Proceedings and Referrals,2254.0,3037.0,5291.0,2803.0,2488.0
2000,Fifth Circuit,Marital Actions and Proceedings,401.0,234.0,635.0,325.0,310.0
2000,Fifth Circuit,Divorce,389.0,234.0,623.0,324.0,299.0
2000,Fifth Circuit,Annulment,4.0,0.0,4.0,0.0,4.0
2000,Fifth Circuit,Separation and Separate Maintenance,8.0,0.0,8.0,1.0,7.0
2000,Fifth Circuit,Uniform Interstate Family Support,101.0,62.0,163.0,60.0,103.0
2000,Fifth Circuit,Adoption Proceedings,51.0,33.0,84.0,35.0,49.0
2000,Fifth Circuit,Parental Proceedings,255.0,151.0,406.0,128.0,278.0
2000,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),51.0,119.0,170.0,116.0,54.0
2000,Fifth Circuit,Miscellaneous Proceedings,308.0,137.0,445.0,90.0,355.0
2000,Fifth Circuit,Termination of Parental Rights,16.0,3.0,19.0,0.0,19.0
2000,Fifth Circuit,Hospital Admission,35.0,60.0,95.0,56.0,39.0
2000,Fifth Circuit,Habeas Corpus,2.0,0.0,2.0,0.0,2.0
2000,Fifth Circuit,Civil,62.0,6.0,68.0,5.0,63.0
2000,Fifth Circuit,Guardianship of the Person,120.0,13.0,133.0,0.0,133.0
2000,Fifth Circuit,Other Miscellaneous Proceedings,73.0,55.0,128.0,29.0,99.0
2000,Fifth Circuit,Criminal Actions,234.0,205.0,439.0,159.0,280.0
2000,Fifth Circuit,Childrenâ€™s Referrals,853.0,2096.0,2949.0,1890.0,1059.0
2000,Fifth Circuit,Law Violation,483.0,1128.0,1611.0,963.0,648.0
2000,Fifth Circuit,Traffic,156.0,149.0,305.0,217.0,88.0
2000,Fifth Circuit,Status Offense,160.0,696.0,856.0,610.0,246.0
2000,Fifth Circuit,Abuse and Neglect,37.0,106.0,143.0,81.0,62.0
2000,Fifth Circuit,Other Childrenâ€™s Referral,17.0,17.0,34.0,19.0,15.0
2000,Fifth Circuit,Supplemental Proceedings,656.0,525.0,1181.0,474.0,707.0
2000,Fifth Circuit,"Order to Show Cause, Matrimonial",331.0,141.0,472.0,167.0,307.0
2000,Fifth Circuit,"Order to Show Cause, Matrimonial, Concurrent",37.0,4.0,41.0,9.0,32.0
2000,Fifth Circuit,"Order to Show Cause, UIFS",33.0,0.0,33.0,0.0,33.0
2000,Fifth Circuit,"Order to Show Cause, Parental",72.0,45.0,117.0,32.0,85.0
2000,Fifth Circuit,Motion,44.0,9.0,53.0,5.0,48.0
2000,Fifth Circuit,Childrenâ€™s Supplemental Proceeding,73.0,321.0,394.0,260.0,134.0
2000,Fifth Circuit,Other Supplemental Proceeding,66.0,5.0,71.0,1.0,70.0
2000,Fifth Circuit,Children on Status*,318.0,195.0,513.0,171.0,342.0
2000,Fifth Circuit,Probation,204.0,79.0,283.0,85.0,198.0
2000,Fifth Circuit,Protective Supervision,40.0,18.0,58.0,21.0,37.0
2000,Fifth Circuit,Legal Custody,0.0,0.0,0.0,0.0,0.0
2000,Fifth Circuit,Family Supervision,20.0,30.0,50.0,24.0,26.0
2000,Fifth Circuit,Foster Custody,38.0,55.0,93.0,34.0,59.0
2000,Fifth Circuit,Permanent Custody,16.0,13.0,29.0,7.0,22.0
2000,Fifth Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2001,First Circuit,Category,,,,,
2001,First Circuit,TOTAL CASES,8949.0,19237.0,28186.0,18769.0,9417.0
2001,First Circuit,Marital Actions and Proceedings,3581.0,4162.0,7743.0,4429.0,3314.0
2001,First Circuit,Divorce,3473.0,4118.0,7591.0,4409.0,3182.0
2001,First Circuit,Annulment,41.0,15.0,56.0,9.0,47.0
2001,First Circuit,Separation,67.0,29.0,96.0,11.0,85.0
2001,First Circuit,Uniform Interstate Family Support,72.0,229.0,301.0,183.0,118.0
2001,First Circuit,Adoption Proceedings,488.0,562.0,1050.0,565.0,485.0
2001,First Circuit,Parental Proceedings,667.0,1429.0,2096.0,1260.0,836.0
2001,First Circuit,Domestic Abuse Protective Orders (Ch. 586),132.0,2274.0,2406.0,2404.0,2.0
2001,First Circuit,Miscellaneous Proceedings,315.0,1896.0,2211.0,1545.0,666.0
2001,First Circuit,Termination of Parental Rights,19.0,10.0,29.0,7.0,22.0
2001,First Circuit,Hospital Admission,80.0,469.0,549.0,400.0,149.0
2001,First Circuit,Habeas Corpus,1.0,5.0,6.0,3.0,3.0
2001,First Circuit,Civil,71.0,923.0,994.0,822.0,172.0
2001,First Circuit,Guardianship of the Person,136.0,487.0,623.0,312.0,311.0
2001,First Circuit,Other Miscellaneous Proceedings,8.0,2.0,10.0,1.0,9.0
2001,First Circuit,Criminal Actions,1254.0,2100.0,3354.0,1645.0,1709.0
2001,First Circuit,Childrenâ€™s Referrals,2440.0,6585.0,9025.0,6738.0,2287.0
2001,First Circuit,Law Violation,1370.0,2171.0,3541.0,2263.0,1278.0
2001,First Circuit,Traffic,28.0,21.0,49.0,32.0,17.0
2001,First Circuit,Status Offense,873.0,2883.0,3756.0,2988.0,768.0
2001,First Circuit,Abuse and Neglect,106.0,1185.0,1291.0,1117.0,174.0
2001,First Circuit,Other Childrenâ€™s Referral,63.0,325.0,388.0,338.0,50.0
2001,First Circuit,Children on Status*,3272.0,2353.0,5625.0,2386.0,3239.0
2001,First Circuit,Probation,786.0,358.0,1144.0,427.0,717.0
2001,First Circuit,Protective Supervision,288.0,138.0,426.0,184.0,242.0
2001,First Circuit,Family Supervision,500.0,672.0,1172.0,585.0,587.0
2001,First Circuit,Foster Custody,1057.0,823.0,1880.0,860.0,1020.0
2001,First Circuit,Permanent Custody,641.0,362.0,1003.0,330.0,673.0
2001,First Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2001,Second Circuit,Category,,,,,
2001,Second Circuit,TOTAL CASES,4130.0,5558.0,9688.0,5522.0,4166.0
2001,Second Circuit,Marital Actions and Proceedings,680.0,652.0,1332.0,826.0,506.0
2001,Second Circuit,Divorce,661.0,647.0,1308.0,816.0,492.0
2001,Second Circuit,Annulment,3.0,2.0,5.0,1.0,4.0
2001,Second Circuit,Separation,16.0,3.0,19.0,9.0,10.0
2001,Second Circuit,Uniform Interstate Family Support,481.0,76.0,557.0,479.0,78.0
2001,Second Circuit,Adoption Proceedings,31.0,97.0,128.0,87.0,41.0
2001,Second Circuit,Parental Proceedings,189.0,326.0,515.0,285.0,230.0
2001,Second Circuit,Domestic Abuse Protective Orders (Ch. 586),10.0,659.0,669.0,668.0,1.0
2001,Second Circuit,Miscellaneous Proceedings,931.0,314.0,1245.0,211.0,1034.0
2001,Second Circuit,Termination of Parental Rights,11.0,1.0,12.0,1.0,11.0
2001,Second Circuit,Hospital Admission,55.0,65.0,120.0,55.0,65.0
2001,Second Circuit,Habeas Corpus,5.0,0.0,5.0,5.0,0.0
2001,Second Circuit,Civil,156.0,155.0,311.0,135.0,176.0
2001,Second Circuit,Guardianship of the Person,696.0,93.0,789.0,14.0,775.0
2001,Second Circuit,Other Miscellaneous Proceedings,8.0,0.0,8.0,6.0,2.0
2001,Second Circuit,Criminal Actions,651.0,1113.0,1764.0,942.0,822.0
2001,Second Circuit,Childrenâ€™s Referrals,1157.0,2321.0,3478.0,2024.0,1454.0
2001,Second Circuit,Law Violation,828.0,1150.0,1978.0,1068.0,910.0
2001,Second Circuit,Traffic,87.0,277.0,364.0,178.0,186.0
2001,Second Circuit,Status Offense,173.0,672.0,845.0,548.0,297.0
2001,Second Circuit,Abuse and Neglect,48.0,113.0,161.0,124.0,37.0
2001,Second Circuit,Other Childrenâ€™s Referral,21.0,109.0,130.0,106.0,24.0
2001,Second Circuit,Children on Status*,333.0,291.0,624.0,266.0,358.0
2001,Second Circuit,Probation,106.0,74.0,180.0,62.0,118.0
2001,Second Circuit,Protective Supervision,34.0,33.0,67.0,28.0,39.0
2001,Second Circuit,Family Supervision,58.0,70.0,128.0,64.0,64.0
2001,Second Circuit,Foster Custody,78.0,79.0,157.0,31.0,126.0
2001,Second Circuit,Permanent Custody,57.0,35.0,92.0,31.0,61.0
2001,Second Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2001,Third Circuit,Category,,,,,
2001,Third Circuit,TOTAL CASES,4599.0,6966.0,11565.0,6665.0,4900.0
2001,Third Circuit,Marital Actions and Proceedings,629.0,608.0,1237.0,491.0,746.0
2001,Third Circuit,Divorce,613.0,604.0,1217.0,489.0,728.0
2001,Third Circuit,Annulment,7.0,1.0,8.0,8.0,0.0
2001,Third Circuit,Separation,9.0,3.0,12.0,2.0,10.0
2001,Third Circuit,Uniform Interstate Family Support,175.0,64.0,239.0,64.0,175.0
2001,Third Circuit,Adoption Proceedings,78.0,86.0,164.0,74.0,90.0
2001,Third Circuit,Parental Proceedings,500.0,459.0,959.0,486.0,473.0
2001,Third Circuit,Domestic Abuse Protective Orders (Ch. 586),95.0,915.0,1010.0,984.0,26.0
2001,Third Circuit,Miscellaneous Proceedings,1068.0,227.0,1295.0,384.0,911.0
2001,Third Circuit,Termination of Parental Rights,34.0,4.0,38.0,30.0,8.0
2001,Third Circuit,Hospital Admission,31.0,38.0,69.0,54.0,15.0
2001,Third Circuit,Habeas Corpus,3.0,0.0,3.0,2.0,1.0
2001,Third Circuit,Civil,167.0,25.0,192.0,105.0,87.0
2001,Third Circuit,Guardianship of the Person,757.0,159.0,916.0,144.0,772.0
2001,Third Circuit,Other Miscellaneous Proceedings,76.0,1.0,77.0,49.0,28.0
2001,Third Circuit,Criminal Actions @,269.0,856.0,1125.0,673.0,452.0
2001,Third Circuit,Childrenâ€™s Referrals,1785.0,3751.0,5536.0,3509.0,2027.0
2001,Third Circuit,Law Violation,984.0,1818.0,2802.0,1625.0,1177.0
2001,Third Circuit,Traffic,144.0,177.0,321.0,237.0,84.0
2001,Third Circuit,Status Offense,411.0,1102.0,1513.0,1057.0,456.0
2001,Third Circuit,Abuse and Neglect,218.0,616.0,834.0,558.0,276.0
2001,Third Circuit,Other Childrenâ€™s Referral,28.0,38.0,66.0,32.0,34.0
2001,Third Circuit,Children on Status*,1392.0,809.0,2201.0,792.0,1409.0
2001,Third Circuit,Probation,222.0,154.0,376.0,146.0,230.0
2001,Third Circuit,Protective Supervision,284.0,138.0,422.0,136.0,286.0
2001,Third Circuit,Family Supervision,284.0,225.0,509.0,209.0,300.0
2001,Third Circuit,Foster Custody,328.0,239.0,567.0,269.0,298.0
2001,Third Circuit,Permanent Custody,265.0,53.0,318.0,97.0,255.0
2001,Third Circuit,Other Status,9.0,0.0,9.0,5.0,4.0
2001,Fifth Circuit,Category,,,,,
2001,Fifth Circuit,TOTAL CASES,2488.0,2420.0,4908.0,2536.0,2372.0
2001,Fifth Circuit,Marital Actions and Proceedings,310.0,229.0,539.0,189.0,350.0
2001,Fifth Circuit,Divorce,299.0,226.0,525.0,189.0,336.0
2001,Fifth Circuit,Annulment,4.0,1.0,5.0,0.0,5.0
2001,Fifth Circuit,Separation,7.0,2.0,9.0,0.0,9.0
2001,Fifth Circuit,Uniform Interstate Family Support,103.0,46.0,149.0,37.0,112.0
2001,Fifth Circuit,Adoption Proceedings,49.0,41.0,90.0,40.0,50.0
2001,Fifth Circuit,Parental Proceedings,278.0,90.0,368.0,91.0,277.0
2001,Fifth Circuit,Domestic Abuse Protective Orders (Ch. 586),54.0,179.0,233.0,233.0,0.0
2001,Fifth Circuit,Miscellaneous Proceedings,355.0,103.0,458.0,170.0,288.0
2001,Fifth Circuit,Termination of Parental Rights,19.0,0.0,19.0,0.0,19.0
2001,Fifth Circuit,Hospital Admission,39.0,78.0,117.0,67.0,50.0
2001,Fifth Circuit,Habeas Corpus,2.0,1.0,3.0,1.0,2.0
2001,Fifth Circuit,Civil,63.0,4.0,67.0,8.0,59.0
2001,Fifth Circuit,Guardianship of the Person,133.0,18.0,151.0,1.0,150.0
2001,Fifth Circuit,Other Miscellaneous Proceedings,99.0,2.0,101.0,93.0,8.0
2001,Fifth Circuit,Criminal Actions,280.0,265.0,545.0,179.0,366.0
2001,Fifth Circuit,Childrenâ€™s Referrals,1059.0,1467.0,2526.0,1597.0,929.0
2001,Fifth Circuit,Law Violation,648.0,791.0,1439.0,951.0,488.0
2001,Fifth Circuit,Traffic,88.0,188.0,276.0,103.0,173.0
2001,Fifth Circuit,Status Offense,246.0,401.0,647.0,452.0,195.0
2001,Fifth Circuit,Abuse and Neglect,62.0,74.0,136.0,87.0,49.0
2001,Fifth Circuit,Other Childrenâ€™s Referral,15.0,13.0,28.0,4.0,24.0
2001,Fifth Circuit,Children on Status*,342.0,234.0,576.0,187.0,389.0
2001,Fifth Circuit,Probation,198.0,98.0,296.0,77.0,219.0
2001,Fifth Circuit,Protective Supervision,37.0,22.0,59.0,17.0,42.0
2001,Fifth Circuit,Family Supervision,26.0,42.0,68.0,33.0,35.0
2001,Fifth Circuit,Foster Custody,59.0,49.0,108.0,42.0,66.0
2001,Fifth Circuit,Permanent Custody,22.0,23.0,45.0,18.0,27.0
2001,Fifth Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2002,First Circuit,Category,,,,,
2002,First Circuit,TOTAL CASES,9114.0,20712.0,29826.0,21288.0,8538.0
2002,First Circuit,Marital Actions and Proceedings,3314.0,4220.0,7534.0,4918.0,2616.0
2002,First Circuit,Divorce,3182.0,4168.0,7350.0,4768.0,2582.0
2002,First Circuit,Annulment,47.0,11.0,58.0,50.0,8.0
2002,First Circuit,Separation,85.0,41.0,126.0,100.0,26.0
2002,First Circuit,Uniform Interstate Family Support,118.0,319.0,437.0,341.0,96.0
2002,First Circuit,Adoption Proceedings,485.0,473.0,958.0,628.0,330.0
2002,First Circuit,Parental Proceedings,836.0,1742.0,2578.0,1571.0,1007.0
2002,First Circuit,Domestic Abuse Protective Orders (Ch. 586),2.0,2838.0,2840.0,2821.0,19.0
2002,First Circuit,Miscellaneous Proceedings,666.0,1909.0,2575.0,2077.0,498.0
2002,First Circuit,Termination of Parental Rights,22.0,0.0,22.0,22.0,0.0
2002,First Circuit,Hospital Admission,149.0,457.0,606.0,533.0,73.0
2002,First Circuit,Habeas Corpus,3.0,0.0,3.0,2.0,1.0
2002,First Circuit,Civil,172.0,1038.0,1210.0,1042.0,168.0
2002,First Circuit,Guardianship of the Person,311.0,414.0,725.0,469.0,256.0
2002,First Circuit,Other Miscellaneous Proceedings,9.0,0.0,9.0,0.0,9.0
2002,First Circuit,Criminal Actions @,1406.0,2374.0,3780.0,2105.0,1675.0
2002,First Circuit,Childrenâ€™s Referrals,2287.0,6837.0,9124.0,6827.0,2297.0
2002,First Circuit,Law Violation,1278.0,2122.0,3400.0,2222.0,1178.0
2002,First Circuit,Traffic,17.0,28.0,45.0,18.0,27.0
2002,First Circuit,Status Offense,768.0,3055.0,3823.0,3037.0,786.0
2002,First Circuit,Abuse and Neglect,174.0,1293.0,1467.0,1211.0,256.0
2002,First Circuit,Other Childrenâ€™s Referral,50.0,339.0,389.0,339.0,50.0
2002,First Circuit,Children on Status*,3239.0,2639.0,5878.0,2455.0,3423.0
2002,First Circuit,Probation,717.0,368.0,1085.0,346.0,739.0
2002,First Circuit,Protective Supervision,242.0,160.0,402.0,158.0,244.0
2002,First Circuit,Family Supervision,587.0,666.0,1253.0,675.0,578.0
2002,First Circuit,Foster Custody,1020.0,1000.0,2020.0,874.0,1146.0
2002,First Circuit,Permanent Custody,673.0,445.0,1118.0,402.0,716.0
2002,First Circuit,Other Status,0.0,0.0,0.0,0.0,0.0
2002,Second Circuit,Category,,,,,
2002,Second Circuit,TOTAL CASES,3215.0,5191.0,8406.0,5459.0,2947.0
2002,Second Circuit,Marital Actions and Proceedings,506.0,644.0,1150.0,840.0,310.0
2002,Second Circuit,Divorce,492.0,629.0,1121.0,821.0,300.0
2002,Second Circuit,Annulment,4.0,5.0,9.0,5.0,4.0
2002,Second Circuit,Separation,10.0,10.0,20.0,14.0,6.0
2002,Second Circuit,Uniform Interstate Family Support,78.0,70.0,148.0,136.0,12.0
2002,Second Circuit,Adoption Proceedings,41.0,75.0,116.0,94.0,22.0
2002,Second Circuit,Parental Proceedings,230.0,289.0,519.0,346.0,173.0
